city,state_id,state_name,county_fips,county_name
Stanton,TX,Texas,48317,Martin
Palmer Lake,CO,Colorado,8041,El Paso
Shenandoah,TX,Texas,48339,Montgomery
West,TX,Texas,48309,McLennan
Fobes Hill,WA,Washington,53061,Snohomish
Combes,TX,Texas,48061,Cameron
Lake Nacimiento,CA,California,6079,San Luis Obispo
Ferris,TX,Texas,48139,Ellis
Lochsloy,WA,Washington,53061,Snohomish
Bayfield,CO,Colorado,8067,La Plata
Yountville,CA,California,6055,Napa
Hartley,CA,California,6095,Solano
Lopezville,TX,Texas,48215,Hidalgo
South Alamo,TX,Texas,48215,Hidalgo
Lake Cherokee,TX,Texas,48401,Rusk
Stamford,TX,Texas,48253,Jones
Malakoff,TX,Texas,48213,Henderson
Seagraves,TX,Texas,48165,Gaines
Liberty Hill,TX,Texas,48491,Williamson
Ozona,TX,Texas,48105,Crockett
Barton Creek,TX,Texas,48453,Travis
Las Lomas,CA,California,6053,Monterey
Cutten,CA,California,6023,Humboldt
Hooks,TX,Texas,48037,Bowie
Castle Rock,WA,Washington,53015,Cowlitz
Schulenburg,TX,Texas,48149,Fayette
South Oroville,CA,California,6007,Butte
Wise,VA,Virginia,51195,Wise
Channel Islands Beach,CA,California,6111,Ventura
Grape Creek,TX,Texas,48451,Tom Green
Lucerne,CA,California,6033,Lake
Alderton,WA,Washington,53053,Pierce
Chincoteague,VA,Virginia,51001,Accomack
Bartlett,TX,Texas,48491,Williamson
Colfax,WA,Washington,53075,Whitman
Ridgemark,CA,California,6069,San Benito
Lake Wilderness,VA,Virginia,51177,Spotsylvania
La Villa,TX,Texas,48215,Hidalgo
Shady Shores,TX,Texas,48121,Denton
Homestead Valley,CA,California,6071,San Bernardino
Brackettville,TX,Texas,48271,Kinney
Lawrenceville,VA,Virginia,51025,Brunswick
Meadow Glade,WA,Washington,53011,Clark
Oasis,CA,California,6065,Riverside
Montalvin Manor,CA,California,6013,Contra Costa
Kelly Ridge,CA,California,6007,Butte
Chico,WA,Washington,53035,Kitsap
East Oakdale,CA,California,6099,Stanislaus
Holly Hills,CO,Colorado,8005,Arapahoe
Canadian,TX,Texas,48211,Hemphill
Carson,WA,Washington,53059,Skamania
Port Ludlow,WA,Washington,53031,Jefferson
Warden,WA,Washington,53025,Grant
Bayview,CA,California,6023,Humboldt
Gleed,WA,Washington,53077,Yakima
Penngrove,CA,California,6097,Sonoma
Daleville,VA,Virginia,51023,Botetourt
Oak Grove,VA,Virginia,51107,Loudoun
Fraser,CO,Colorado,8049,Grand
Bennett,CO,Colorado,8001,Adams
Rosita,TX,Texas,48323,Maverick
Beach City,TX,Texas,48071,Chambers
Circle D-KC Estates,TX,Texas,48021,Bastrop
Winnie,TX,Texas,48071,Chambers
South Padre Island,TX,Texas,48061,Cameron
Pine Mountain Lake,CA,California,6109,Tuolumne
Rose Hills,CA,California,6037,Los Angeles
Hudson,CO,Colorado,8123,Weld
Crest,CA,California,6073,San Diego
Talty,TX,Texas,48257,Kaufman
Platteville,CO,Colorado,8123,Weld
Windsor,VA,Virginia,51093,Isle of Wight
Westworth Village,TX,Texas,48439,Tarrant
North Shore,CA,California,6065,Riverside
Sisco Heights,WA,Washington,53061,Snohomish
Refugio,TX,Texas,48391,Refugio
Van,TX,Texas,48467,Van Zandt
Odem,TX,Texas,48409,San Patricio
Coeburn,VA,Virginia,51195,Wise
Vista Santa Rosa,CA,California,6065,Riverside
Mount Vernon,TX,Texas,48159,Franklin
Palisade,CO,Colorado,8077,Mesa
Val Verde,CA,California,6037,Los Angeles
West Bishop,CA,California,6027,Inyo
Palmhurst,TX,Texas,48215,Hidalgo
Snowmass Village,CO,Colorado,8097,Pitkin
Val Verde Park,TX,Texas,48465,Val Verde
Electra,TX,Texas,48485,Wichita
Pearisburg,VA,Virginia,51071,Giles
Weed,CA,California,6093,Siskiyou
Santa Rosa,TX,Texas,48061,Cameron
Desert Aire,WA,Washington,53025,Grant
Hayfork,CA,California,6105,Trinity
Newport,WA,Washington,53051,Pend Oreille
Abernathy,TX,Texas,48303,Lubbock
Inez,TX,Texas,48469,Victoria
Glen Rose,TX,Texas,48425,Somervell
Collierville,CA,California,6077,San Joaquin
White Salmon,WA,Washington,53039,Klickitat
Timberville,VA,Virginia,51165,Rockingham
Lexington Hills,CA,California,6085,Santa Clara
La Selva Beach,CA,California,6087,Santa Cruz
Floydada,TX,Texas,48153,Floyd
Chewelah,WA,Washington,53065,Stevens
Desert View Highlands,CA,California,6037,Los Angeles
Las Lomas,TX,Texas,48427,Starr
Freer,TX,Texas,48131,Duval
Dixon Lane-Meadow Creek,CA,California,6027,Inyo
Arcola,TX,Texas,48157,Fort Bend
El Lago,TX,Texas,48201,Harris
Fords Prairie,WA,Washington,53041,Lewis
Hillsville,VA,Virginia,51035,Carroll
Merrimac,VA,Virginia,51121,Montgomery
Tahoka,TX,Texas,48305,Lynn
Crosby,TX,Texas,48201,Harris
Dogtown,CA,California,6077,San Joaquin
Lakeview,CA,California,6065,Riverside
Alturas,CA,California,6049,Modoc
Hallettsville,TX,Texas,48285,Lavaca
Brush Prairie,WA,Washington,53011,Clark
South Creek,WA,Washington,53053,Pierce
Hedwig Village,TX,Texas,48201,Harris
Stansberry Lake,WA,Washington,53053,Pierce
Cayucos,CA,California,6079,San Luis Obispo
Sutter Creek,CA,California,6005,Amador
Merkel,TX,Texas,48441,Taylor
Bridgeport,WA,Washington,53017,Douglas
Warm Beach,WA,Washington,53061,Snohomish
Massanutten,VA,Virginia,51165,Rockingham
Dayton,WA,Washington,53013,Columbia
Okanogan,WA,Washington,53047,Okanogan
Cabazon,CA,California,6065,Riverside
Frazier Park,CA,California,6029,Kern
Lake Kiowa,TX,Texas,48097,Cooke
Dublin,VA,Virginia,51155,Pulaski
Georgetown,CA,California,6017,El Dorado
Escobares,TX,Texas,48427,Starr
George West,TX,Texas,48297,Live Oak
Riverbend,WA,Washington,53033,King
Friday Harbor,WA,Washington,53055,San Juan
Tappahannock,VA,Virginia,51057,Essex
Quitman,TX,Texas,48499,Wood
Caruthers,CA,California,6019,Fresno
Seymour,TX,Texas,48023,Baylor
Bolivar Peninsula,TX,Texas,48167,Galveston
Edwards AFB,CA,California,6029,Kern
Premont,TX,Texas,48249,Jim Wells
Nixon,TX,Texas,48177,Gonzales
Lyford,TX,Texas,48489,Willacy
Holly Lake Ranch,TX,Texas,48499,Wood
Nice,CA,California,6033,Lake
Pantego,TX,Texas,48439,Tarrant
Mabton,WA,Washington,53077,Yakima
Ahwahnee,CA,California,6039,Madera
Chase City,VA,Virginia,51117,Mecklenburg
Idyllwild-Pine Cove,CA,California,6065,Riverside
Rancho Santa Fe,CA,California,6073,San Diego
Mission Canyon,CA,California,6083,Santa Barbara
Montara,CA,California,6081,San Mateo
Overton,TX,Texas,48401,Rusk
Matoaca,VA,Virginia,51041,Chesterfield
Pottsboro,TX,Texas,48181,Grayson
St. Hedwig,TX,Texas,48029,Bexar
Quanah,TX,Texas,48197,Hardeman
The Hills,TX,Texas,48453,Travis
Cumings,TX,Texas,48157,Fort Bend
Hudson Oaks,TX,Texas,48367,Parker
Telluride,CO,Colorado,8113,San Miguel
Aromas,CA,California,6069,San Benito
Ranger,TX,Texas,48133,Eastland
Gloucester Courthouse,VA,Virginia,51073,Gloucester
Olmos Park,TX,Texas,48029,Bexar
Rancho Viejo,TX,Texas,48061,Cameron
Geneva,WA,Washington,53073,Whatcom
Ross,CA,California,6041,Marin
Parksdale,CA,California,6039,Madera
Winters,TX,Texas,48399,Runnels
Blue Mound,TX,Texas,48439,Tarrant
Combine,TX,Texas,48257,Kaufman
Shadow Lake,WA,Washington,53033,King
Wyldwood,TX,Texas,48021,Bastrop
Bella Vista,CA,California,6089,Shasta
Cathcart,WA,Washington,53061,Snohomish
Fall City,WA,Washington,53033,King
Panorama Village,TX,Texas,48339,Montgomery
Three Rivers,CA,California,6107,Tulare
Midway South,TX,Texas,48215,Hidalgo
Allyn,WA,Washington,53045,Mason
Laporte,CO,Colorado,8069,Larimer
Shepherd,TX,Texas,48407,San Jacinto
Arlington Heights,WA,Washington,53061,Snohomish
Junction,TX,Texas,48267,Kimble
Buckhorn,CA,California,6005,Amador
Whidbey Island Station,WA,Washington,53029,Island
Dalworthington Gardens,TX,Texas,48439,Tarrant
Salado,TX,Texas,48027,Bell
Newton,TX,Texas,48351,Newton
Pine Canyon,CA,California,6053,Monterey
Ponder,TX,Texas,48121,Denton
Fife Heights,WA,Washington,53053,Pierce
Rainbow,CA,California,6073,San Diego
Brewster,WA,Washington,53047,Okanogan
Llano Grande,TX,Texas,48215,Hidalgo
Gold Bar,WA,Washington,53061,Snohomish
Wray,CO,Colorado,8125,Yuma
Colorado City,CO,Colorado,8101,Pueblo
La Salle,CO,Colorado,8123,Weld
East Bernard,TX,Texas,48481,Wharton
Anahuac,TX,Texas,48071,Chambers
West Sharyland,TX,Texas,48215,Hidalgo
Wofford Heights,CA,California,6029,Kern
Shenandoah,VA,Virginia,51139,Page
McQueeney,TX,Texas,48187,Guadalupe
Abram,TX,Texas,48215,Hidalgo
Fairlawn,VA,Virginia,51155,Pulaski
Weldon,CA,California,6029,Kern
Richgrove,CA,California,6107,Tulare
La Blanca,TX,Texas,48215,Hidalgo
Liberty City,TX,Texas,48183,Gregg
Portola,CA,California,6063,Plumas
Coal Creek,CO,Colorado,8059,Jefferson
Panhandle,TX,Texas,48065,Carson
Twain Harte,CA,California,6109,Tuolumne
Ferrum,VA,Virginia,51067,Franklin
Idalou,TX,Texas,48303,Lubbock
Mason,TX,Texas,48319,Mason
Burley,WA,Washington,53035,Kitsap
Tool,TX,Texas,48213,Henderson
Anson,TX,Texas,48253,Jones
Romoland,CA,California,6065,Riverside
Arnold,CA,California,6009,Calaveras
Weedpatch,CA,California,6029,Kern
Rainier,WA,Washington,53067,Thurston
Poth,TX,Texas,48493,Wilson
Carnation,WA,Washington,53033,King
East Sonora,CA,California,6109,Tuolumne
Sleepy Hollow,CA,California,6041,Marin
Clearlake Oaks,CA,California,6033,Lake
Center,CO,Colorado,8109,Saguache
Rangely,CO,Colorado,8103,Rio Blanco
Poplar-Cotton Center,CA,California,6107,Tulare
Splendora,TX,Texas,48339,Montgomery
Westmorland,CA,California,6025,Imperial
New Market,VA,Virginia,51171,Shenandoah
Meeker,CO,Colorado,8103,Rio Blanco
Aptos Hills-Larkin Valley,CA,California,6087,Santa Cruz
Shingletown,CA,California,6089,Shasta
Laughlin AFB,TX,Texas,48465,Val Verde
Leadville North,CO,Colorado,8065,Lake
Garfield,TX,Texas,48453,Travis
Royal City,WA,Washington,53025,Grant
Sky Valley,CA,California,6065,Riverside
Weimar,TX,Texas,48089,Colorado
Columbia,CA,California,6109,Tuolumne
Southworth,WA,Washington,53035,Kitsap
Boron,CA,California,6029,Kern
Soulsbyville,CA,California,6109,Tuolumne
East Quincy,CA,California,6063,Plumas
Holyoke,CO,Colorado,8095,Phillips
Hudson Bend,TX,Texas,48453,Travis
Crimora,VA,Virginia,51015,Augusta
Lovettsville,VA,Virginia,51107,Loudoun
De Leon,TX,Texas,48093,Comanche
Kingston,WA,Washington,53035,Kitsap
Waskom,TX,Texas,48203,Harrison
Lyons,CO,Colorado,8013,Boulder
Ravensworth,VA,Virginia,51059,Fairfax
Murphys,CA,California,6009,Calaveras
Parkwood,CA,California,6039,Madera
Amherst,VA,Virginia,51009,Amherst
Shiner,TX,Texas,48285,Lavaca
Whitney,TX,Texas,48217,Hill
Bethel Island,CA,California,6013,Contra Costa
Corralitos,CA,California,6087,Santa Cruz
Patton Village,TX,Texas,48339,Montgomery
Freeland,WA,Washington,53029,Island
Elmendorf,TX,Texas,48029,Bexar
Laymantown,VA,Virginia,51023,Botetourt
Chester,CA,California,6063,Plumas
Borrego Springs,CA,California,6073,San Diego
Fannett,TX,Texas,48245,Jefferson
Granby,CO,Colorado,8049,Grand
China Lake Acres,CA,California,6029,Kern
Santa Nella,CA,California,6047,Merced
Johnson City,TX,Texas,48031,Blanco
Palmer,TX,Texas,48139,Ellis
Mount Jackson,VA,Virginia,51171,Shenandoah
Hamilton City,CA,California,6021,Glenn
Huntington,TX,Texas,48005,Angelina
Bell Canyon,CA,California,6111,Ventura
Kountze,TX,Texas,48199,Hardin
Jonestown,TX,Texas,48453,Travis
Belvedere,CA,California,6041,Marin
San Juan Bautista,CA,California,6069,San Benito
Westport,WA,Washington,53027,Grays Harbor
Josephine,TX,Texas,48085,Collin
Laguna Heights,TX,Texas,48061,Cameron
Calwa,CA,California,6019,Fresno
Patterson Tract,CA,California,6107,Tulare
Fairbanks Ranch,CA,California,6073,San Diego
Lake Holiday,VA,Virginia,51069,Frederick
Horse Pasture,VA,Virginia,51089,Henry
Fifth Street,TX,Texas,48157,Fort Bend
Blanco,TX,Texas,48031,Blanco
Kirbyville,TX,Texas,48241,Jasper
Wellington,TX,Texas,48087,Collingsworth
Porter Heights,TX,Texas,48339,Montgomery
Shadybrook,TX,Texas,48073,Cherokee
Stephens City,VA,Virginia,51069,Frederick
Marshall,VA,Virginia,51061,Fauquier
McCamey,TX,Texas,48461,Upton
Olton,TX,Texas,48279,Lamb
Stratford,TX,Texas,48421,Sherman
Ganado,TX,Texas,48239,Jackson
Leonard,TX,Texas,48147,Fannin
Hale Center,TX,Texas,48189,Hale
Yorktown,TX,Texas,48123,DeWitt
Raven,VA,Virginia,51185,Tazewell
Troup,TX,Texas,48423,Smith
Little River-Academy,TX,Texas,48027,Bell
Rouse,CA,California,6099,Stanislaus
Bodfish,CA,California,6029,Kern
Woodlands,CA,California,6079,San Luis Obispo
Vinton,TX,Texas,48141,El Paso
Hamlin,TX,Texas,48253,Jones
Kemah,TX,Texas,48167,Galveston
Easton,CA,California,6019,Fresno
Troy,TX,Texas,48027,Bell
Walla Walla East,WA,Washington,53071,Walla Walla
Memphis,TX,Texas,48191,Hall
Seeley,CA,California,6025,Imperial
Auberry,CA,California,6019,Fresno
Roman Forest,TX,Texas,48339,Montgomery
Pelican Bay,TX,Texas,48439,Tarrant
Goliad,TX,Texas,48175,Goliad
Napavine,WA,Washington,53041,Lewis
Laton,CA,California,6019,Fresno
Taft Heights,CA,California,6029,Kern
Cooper,TX,Texas,48119,Delta
Preston,TX,Texas,48181,Grayson
Bertsch-Oceanview,CA,California,6015,Del Norte
Beverly Hills,TX,Texas,48309,McLennan
Mason Neck,VA,Virginia,51059,Fairfax
Hayden,CO,Colorado,8107,Routt
Moorefield Station,VA,Virginia,51107,Loudoun
Lofall,WA,Washington,53035,Kitsap
Coupeville,WA,Washington,53029,Island
Perry Park,CO,Colorado,8035,Douglas
San Pasqual,CA,California,6037,Los Angeles
Monte Alto,TX,Texas,48215,Hidalgo
Somerset,TX,Texas,48029,Bexar
Mart,TX,Texas,48309,McLennan
Quail Creek,TX,Texas,48469,Victoria
Collinsville,TX,Texas,48181,Grayson
Fern Prairie,WA,Washington,53011,Clark
Waverly,VA,Virginia,51183,Sussex
Quincy,CA,California,6063,Plumas
Limon,CO,Colorado,8073,Lincoln
Weyers Cave,VA,Virginia,51015,Augusta
Three Rivers,TX,Texas,48297,Live Oak
Brookdale,CA,California,6087,Santa Cruz
Albany,TX,Texas,48417,Shackelford
Patrick Springs,VA,Virginia,51141,Patrick
North Puyallup,WA,Washington,53053,Pierce
Sour Lake,TX,Texas,48199,Hardin
Italy,TX,Texas,48139,Ellis
Haslet,TX,Texas,48439,Tarrant
Enetai,WA,Washington,53035,Kitsap
Sheldon,TX,Texas,48201,Harris
Linden,TX,Texas,48067,Cass
Jefferson,TX,Texas,48315,Marion
Wild Peach Village,TX,Texas,48039,Brazoria
Camino,CA,California,6017,El Dorado
Buffalo,TX,Texas,48289,Leon
Saltville,VA,Virginia,51173,Smyth
Lake Dunlap,TX,Texas,48187,Guadalupe
Charlotte,TX,Texas,48013,Atascosa
Hidden Hills,CA,California,6037,Los Angeles
Graton,CA,California,6097,Sonoma
San Augustine,TX,Texas,48405,San Augustine
Gregory,TX,Texas,48409,San Patricio
Southside Place,TX,Texas,48201,Harris
Biggs,CA,California,6007,Butte
Prince George,VA,Virginia,51149,Prince George
Amboy,WA,Washington,53011,Clark
Warm Springs,CA,California,6065,Riverside
Ault,CO,Colorado,8123,Weld
Van Horn,TX,Texas,48109,Culberson
Gate City,VA,Virginia,51169,Scott
Tenino,WA,Washington,53067,Thurston
Foresthill,CA,California,6061,Placer
Rivanna,VA,Virginia,51003,Albemarle
Ingram,TX,Texas,48265,Kerr
Rolling Hills,CA,California,6037,Los Angeles
Milam,TX,Texas,48403,Sabine
Olathe,CO,Colorado,8085,Montrose
Krugerville,TX,Texas,48121,Denton
Goldthwaite,TX,Texas,48333,Mills
Jarrell,TX,Texas,48491,Williamson
Fort Hancock,TX,Texas,48229,Hudspeth
Seth Ward,TX,Texas,48189,Hale
South Wenatchee,WA,Washington,53007,Chelan
Cana,VA,Virginia,51035,Carroll
Lyndhurst,VA,Virginia,51015,Augusta
Briarcliff,TX,Texas,48453,Travis
Gardendale,TX,Texas,48135,Ector
Bryant,WA,Washington,53061,Snohomish
Morton,TX,Texas,48079,Cochran
Sunray,TX,Texas,48341,Moore
Lone Pine,CA,California,6027,Inyo
Ralls,TX,Texas,48107,Crosby
Piru,CA,California,6111,Ventura
Millwood,WA,Washington,53063,Spokane
Grandview,TX,Texas,48251,Johnson
Yacolt,WA,Washington,53011,Clark
Appomattox,VA,Virginia,51011,Appomattox
Red Corral,CA,California,6005,Amador
Idaho Springs,CO,Colorado,8019,Clear Creek
Bartonville,TX,Texas,48121,Denton
Castlewood,VA,Virginia,51167,Russell
Las Palmas II,TX,Texas,48061,Cameron
Evadale,TX,Texas,48241,Jasper
Bloomington,TX,Texas,48469,Victoria
Clarendon,TX,Texas,48129,Donley
Bovina,TX,Texas,48369,Parmer
Big Lake,WA,Washington,53057,Skagit
Ravensdale,WA,Washington,53033,King
Lagunitas-Forest Knolls,CA,California,6041,Marin
Stinnett,TX,Texas,48233,Hutchinson
South Taft,CA,California,6029,Kern
McCleary,WA,Washington,53027,Grays Harbor
Shamrock,TX,Texas,48483,Wheeler
Woodville,CA,California,6107,Tulare
Boronda,CA,California,6053,Monterey
Pine Grove,CA,California,6005,Amador
Danbury,TX,Texas,48039,Brazoria
South Dos Palos,CA,California,6047,Merced
Lorena,TX,Texas,48309,McLennan
Pine Mountain Club,CA,California,6029,Kern
Los Molinos,CA,California,6103,Tehama
Ocean Park,WA,Washington,53049,Pacific
Davenport,WA,Washington,53043,Lincoln
Elizabeth Lake,CA,California,6037,Los Angeles
Le Grand,CA,California,6047,Merced
Monroe North,WA,Washington,53061,Snohomish
Honey Grove,TX,Texas,48147,Fannin
Buna,TX,Texas,48241,Jasper
Itasca,TX,Texas,48217,Hill
Louisa,VA,Virginia,51109,Louisa
West Pasco,WA,Washington,53021,Franklin
Hampden-Sydney,VA,Virginia,51147,Prince Edward
Toro Canyon,CA,California,6083,Santa Barbara
Lowry Crossing,TX,Texas,48085,Collin
Lost Hills,CA,California,6029,Kern
Crested Butte,CO,Colorado,8051,Gunnison
Akron,CO,Colorado,8121,Washington
Pennington Gap,VA,Virginia,51105,Lee
Whitewright,TX,Texas,48181,Grayson
Lewisville,WA,Washington,53011,Clark
Redwood Valley,CA,California,6045,Mendocino
Westlake,TX,Texas,48439,Tarrant
Hughes Springs,TX,Texas,48067,Cass
Biola,CA,California,6019,Fresno
Kayak Point,WA,Washington,53061,Snohomish
Meadowlakes,TX,Texas,48053,Burnet
Chilhowie,VA,Virginia,51173,Smyth
Archer City,TX,Texas,48009,Archer
La Grulla,TX,Texas,48427,Starr
Caddo Mills,TX,Texas,48231,Hunt
South Bend,WA,Washington,53049,Pacific
Bruceville-Eddy,TX,Texas,48309,McLennan
London,CA,California,6107,Tulare
Searles Valley,CA,California,6071,San Bernardino
Shawneeland,VA,Virginia,51069,Frederick
East Lexington,VA,Virginia,51163,Rockbridge
Westwood Shores,TX,Texas,48455,Trinity
Rancho Tehama Reserve,CA,California,6103,Tehama
Kersey,CO,Colorado,8123,Weld
South Point,TX,Texas,48061,Cameron
Lake Sherwood,CA,California,6111,Ventura
Haymarket,VA,Virginia,51153,Prince William
Gunter,TX,Texas,48181,Grayson
Oroville,WA,Washington,53047,Okanogan
Pleak,TX,Texas,48157,Fort Bend
Sabinal,TX,Texas,48463,Uvalde
Cascade Valley,WA,Washington,53025,Grant
Stanley,VA,Virginia,51139,Page
Holliday,TX,Texas,48009,Archer
Uvalde Estates,TX,Texas,48463,Uvalde
Cosmopolis,WA,Washington,53027,Grays Harbor
Plains,TX,Texas,48501,Yoakum
Ritzville,WA,Washington,53001,Adams
Del Rey Oaks,CA,California,6053,Monterey
Juarez,TX,Texas,48061,Cameron
Stockdale,TX,Texas,48493,Wilson
Muenster,TX,Texas,48097,Cooke
Franklin,TX,Texas,48395,Robertson
Westwood,CA,California,6035,Lassen
Los Ranchos,CA,California,6079,San Luis Obispo
Dayton,VA,Virginia,51165,Rockingham
Kettle Falls,WA,Washington,53065,Stevens
Los Alamos,CA,California,6083,Santa Barbara
Bayou Vista,TX,Texas,48167,Galveston
Wilderness Rim,WA,Washington,53033,King
Nooksack,WA,Washington,53073,Whatcom
Lockney,TX,Texas,48153,Floyd
Pinewood Estates,TX,Texas,48199,Hardin
Victoria,VA,Virginia,51111,Lunenburg
Marfa,TX,Texas,48377,Presidio
Gordonsville,VA,Virginia,51137,Orange
Black Point-Green Point,CA,California,6041,Marin
Temelec,CA,California,6097,Sonoma
Siesta Acres,TX,Texas,48323,Maverick
Crosbyton,TX,Texas,48107,Crosby
Corrigan,TX,Texas,48373,Polk
Lake Bryan,TX,Texas,48041,Brazos
Ladera,CA,California,6081,San Mateo
Soap Lake,WA,Washington,53025,Grant
Stevenson,WA,Washington,53059,Skamania
Rocky Point,WA,Washington,53035,Kitsap
Lakeside,TX,Texas,48439,Tarrant
Shoreacres,TX,Texas,48201,Harris
De Kalb,TX,Texas,48037,Bowie
Del Rio,CA,California,6099,Stanislaus
Natalia,TX,Texas,48325,Medina
Coarsegold,CA,California,6039,Madera
Rollingwood,TX,Texas,48453,Travis
Tuolumne City,CA,California,6109,Tuolumne
Eldorado,TX,Texas,48413,Schleicher
Brookside Village,TX,Texas,48039,Brazoria
Runaway Bay,TX,Texas,48497,Wise
Central Garage,VA,Virginia,51101,King William
Alvord,TX,Texas,48497,Wise
Adwolf,VA,Virginia,51173,Smyth
Shasta,CA,California,6089,Shasta
Leona Valley,CA,California,6037,Los Angeles
Blossom,TX,Texas,48277,Lamar
Del Norte,CO,Colorado,8105,Rio Grande
Descanso,CA,California,6073,San Diego
Inverness,CO,Colorado,8005,Arapahoe
Elizabeth,CO,Colorado,8039,Elbert
Dunsmuir,CA,California,6093,Siskiyou
Ames Lake,WA,Washington,53033,King
McMillin,WA,Washington,53053,Pierce
Shawsville,VA,Virginia,51121,Montgomery
Linden,CA,California,6077,San Joaquin
New Fairview,TX,Texas,48497,Wise
Chatmoss,VA,Virginia,51089,Henry
Sumas,WA,Washington,53073,Whatcom
Appalachia,VA,Virginia,51195,Wise
Nederland,CO,Colorado,8013,Boulder
Passapatanzy,VA,Virginia,51099,King George
Bangs,TX,Texas,48049,Brown
Edgewood,TX,Texas,48467,Van Zandt
Big Pine,CA,California,6027,Inyo
Kremmling,CO,Colorado,8049,Grand
Quinlan,TX,Texas,48231,Hunt
Lake Caroline,VA,Virginia,51033,Caroline
Kerens,TX,Texas,48349,Navarro
Seven Points,TX,Texas,48213,Henderson
Home Garden,CA,California,6031,Kings
Plum Creek,VA,Virginia,51121,Montgomery
Boyd,TX,Texas,48497,Wise
Laguna Park,TX,Texas,48035,Bosque
Cross Roads,TX,Texas,48121,Denton
Meridian,TX,Texas,48035,Bosque
Dallesport,WA,Washington,53039,Klickitat
Bells,TX,Texas,48181,Grayson
Sebastian,TX,Texas,48489,Willacy
Willow Creek,CA,California,6023,Humboldt
Aurora,TX,Texas,48497,Wise
Chualar,CA,California,6053,Monterey
Granger,TX,Texas,48491,Williamson
Columbine Valley,CO,Colorado,8005,Arapahoe
Kittitas,WA,Washington,53037,Kittitas
Long Beach,WA,Washington,53049,Pacific
Booker,TX,Texas,48295,Lipscomb
Copper Canyon,TX,Texas,48121,Denton
Seadrift,TX,Texas,48057,Calhoun
Colma,CA,California,6081,San Mateo
Fulton,TX,Texas,48007,Aransas
Baird,TX,Texas,48059,Callahan
Warsaw,VA,Virginia,51159,Richmond
Oak Leaf,TX,Texas,48139,Ellis
Lone Star,TX,Texas,48343,Morris
Wolfe City,TX,Texas,48231,Hunt
Airport,CA,California,6099,Stanislaus
Pine Valley,CA,California,6073,San Diego
Wheeler,TX,Texas,48483,Wheeler
Home,WA,Washington,53053,Pierce
Bertram,TX,Texas,48053,Burnet
Green Valley,CA,California,6095,Solano
Lebec,CA,California,6029,Kern
Paonia,CO,Colorado,8029,Delta
Monument Hills,CA,California,6113,Yolo
La Pryor,TX,Texas,48507,Zavala
Somerville,TX,Texas,48051,Burleson
Dunnigan,CA,California,6113,Yolo
China Spring,TX,Texas,48309,McLennan
Batesville,TX,Texas,48507,Zavala
Rural Retreat,VA,Virginia,51197,Wythe
Irwindale,CA,California,6037,Los Angeles
Grapeland,TX,Texas,48225,Houston
Buttonwillow,CA,California,6029,Kern
Woodbranch,TX,Texas,48339,Montgomery
Purdy,WA,Washington,53053,Pierce
Cut and Shoot,TX,Texas,48339,Montgomery
Rotan,TX,Texas,48151,Fisher
Ivanhoe,TX,Texas,48457,Tyler
Queen City,TX,Texas,48067,Cass
Flatonia,TX,Texas,48149,Fayette
Mancos,CO,Colorado,8083,Montezuma
Winlock,WA,Washington,53041,Lewis
La Vernia,TX,Texas,48493,Wilson
Chatham,VA,Virginia,51143,Pittsylvania
Midpines,CA,California,6043,Mariposa
Castle Hill,CA,California,6013,Contra Costa
Mountain Village,CO,Colorado,8113,San Miguel
Sundown,TX,Texas,48219,Hockley
Greenville,VA,Virginia,51015,Augusta
Eldridge,CA,California,6097,Sonoma
Darrington,WA,Washington,53061,Snohomish
Moody,TX,Texas,48309,McLennan
Rustburg,VA,Virginia,51031,Campbell
Aristocrat Ranchettes,CO,Colorado,8123,Weld
Olmito,TX,Texas,48061,Cameron
Hico,TX,Texas,48193,Hamilton
Big Sandy,TX,Texas,48459,Upshur
Woodsboro,TX,Texas,48391,Refugio
Lake Brownwood,TX,Texas,48049,Brown
Janesville,CA,California,6035,Lassen
Glade Spring,VA,Virginia,51191,Washington
Benavides,TX,Texas,48131,Duval
Hubbard,TX,Texas,48217,Hill
Serenada,TX,Texas,48491,Williamson
Menard,TX,Texas,48327,Menard
Aetna Estates,CO,Colorado,8005,Arapahoe
Montague,CA,California,6093,Siskiyou
Indian Hills,CO,Colorado,8059,Jefferson
Mountain Mesa,CA,California,6029,Kern
Middletown,VA,Virginia,51069,Frederick
Pomeroy,WA,Washington,53023,Garfield
Kilmarnock,VA,Virginia,51103,Lancaster
Woodway,WA,Washington,53061,Snohomish
Elmo,TX,Texas,48257,Kaufman
Allendale,CA,California,6095,Solano
Pioneer,CA,California,6005,Amador
Tatum,TX,Texas,48401,Rusk
Lewiston,CA,California,6105,Trinity
Wildwood,TX,Texas,48199,Hardin
Stanleytown,VA,Virginia,51089,Henry
Springfield,CO,Colorado,8009,Baca
Buchanan Dam,TX,Texas,48299,Llano
Godley,TX,Texas,48251,Johnson
Exmore,VA,Virginia,51131,Northampton
Apple Mountain Lake,VA,Virginia,51187,Warren
Heidelberg,TX,Texas,48215,Hidalgo
Walnut Grove,CA,California,6067,Sacramento
Grayson,CA,California,6099,Stanislaus
Skidmore,TX,Texas,48025,Bee
Lake Marcel-Stillwater,WA,Washington,53033,King
Montgomery,TX,Texas,48339,Montgomery
